,T1_label,RH1_label,T2_label,RH2_label,T3_label,RH3_label,T4_label,RH4_label,T5_label,RH5_label,T6_label,RH6_label,T7_label,RH7_label,T8_label,RH8_label,T9_label,RH9_label,PRESSURE_label,WIND_label,VISIBILITY_label,APPLIANCE_label
17470,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17471,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17472,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17473,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17474,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17475,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17476,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17477,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17478,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17479,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17480,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17481,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17482,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17483,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17484,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17485,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17486,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17487,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17488,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17489,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17490,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17491,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17492,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17493,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17494,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17495,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17496,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17497,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17498,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17499,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17500,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17501,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17502,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17503,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17504,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17505,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17506,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17507,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17508,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17509,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17510,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17511,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17512,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17513,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17514,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17515,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17516,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17517,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17518,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17519,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17520,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17521,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
17522,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17523,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17524,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17525,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17526,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17527,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17528,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17529,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17530,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17531,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17532,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17533,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17534,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17535,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17536,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17537,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17538,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17539,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17540,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17541,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17542,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17543,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17544,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17545,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17546,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17547,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17548,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17549,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17550,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17551,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17552,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17553,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
17554,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
17555,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
17556,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
17557,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
17558,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
17559,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
17560,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17561,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17562,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17563,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17564,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17565,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Medium
17566,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17567,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17568,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17569,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17570,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17571,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17572,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,High
17573,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Medium
17574,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
17575,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Medium,Low,Low
17576,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17577,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17578,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17579,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17580,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17581,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17582,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17583,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17584,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17585,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17586,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17587,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17588,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17589,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17590,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17591,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17592,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,dry,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17593,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17594,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17595,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17596,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17597,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17598,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17599,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17600,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17601,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17602,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17603,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17604,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17605,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17606,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17607,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17608,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17609,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17610,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17611,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17612,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17613,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17614,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17615,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17616,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17617,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17618,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17619,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17620,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17621,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17622,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,warm,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17623,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Low,Low
17624,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17625,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17626,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,Medium,Low
17627,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,cool,comfortable,hot,comfortable,hot,comfortable,hot,comfortable,Medium,Low,High,Low
